H0,Omega_Lambda,k,t_crit
7.392974789052728113e+01,7.286554800628314288e-01,5.566361296952988535e-01,6.748253046504693486e+00
7.392974789052728113e+01,7.286554800628314288e-01,5.566361296952988535e-01,6.748253046504693486e+00
7.392974789052728113e+01,7.286554800628314288e-01,5.566361296952988535e-01,6.748253046504693486e+00
7.392974789052728113e+01,7.286554800628314288e-01,5.566361296952988535e-01,6.748253046504693486e+00
7.392974789052728113e+01,7.286554800628314288e-01,5.566361296952988535e-01,6.748253046504693486e+00
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.477417966454785869e+01,7.319289929965481223e-01,1.794921798831231319e-01,1.023211277753785886e+01
7.452420296810231548e+01,7.348522456148524062e-01,1.431720996670150237e-01,1.226627661558433857e+01
7.452420296810231548e+01,7.348522456148524062e-01,1.431720996670150237e-01,1.226627661558433857e+01
7.452420296810231548e+01,7.348522456148524062e-01,1.431720996670150237e-01,1.226627661558433857e+01
7.452420296810231548e+01,7.348522456148524062e-01,1.431720996670150237e-01,1.226627661558433857e+01
7.467828793536703813e+01,7.349779483867941998e-01,1.526006715616426979e-01,1.186496982123952826e+01
7.467828793536703813e+01,7.349779483867941998e-01,1.526006715616426979e-01,1.186496982123952826e+01
7.461063599812501934e+01,7.354219919584512599e-01,1.508033657151144347e-01,1.134519385574655637e+01
7.461063599812501934e+01,7.354219919584512599e-01,1.508033657151144347e-01,1.134519385574655637e+01
7.465825277354448986e+01,7.357390733298856400e-01,1.522632332477820982e-01,1.129782914496617430e+01
7.467161747040664466e+01,7.390382718666301809e-01,1.581205935207458113e-01,8.926879744534609529e+00
7.467161747040664466e+01,7.390382718666301809e-01,1.581205935207458113e-01,8.926879744534609529e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.464570073470534339e+01,7.386426641887099409e-01,1.668455744040017175e-01,8.860615829493928786e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.470074535786670822e+01,7.394888052744408302e-01,1.719317919795735894e-01,8.371285411090386930e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.463701701855504211e+01,7.379703874247299789e-01,1.720664743342858738e-01,8.636834387030193128e+00
7.458708275188919856e+01,7.387965712079086478e-01,1.473034858252386392e-01,1.014441834844844337e+01
7.458708275188919856e+01,7.387965712079086478e-01,1.473034858252386392e-01,1.014441834844844337e+01
7.459390790295263685e+01,7.385118563674964998e-01,1.483865185868781245e-01,1.019764784738848462e+01
7.459390790295263685e+01,7.385118563674964998e-01,1.483865185868781245e-01,1.019764784738848462e+01
7.459390790295263685e+01,7.385118563674964998e-01,1.483865185868781245e-01,1.019764784738848462e+01
7.471144582635743348e+01,7.388645302616444477e-01,1.584621560807645269e-01,9.377245578118152736e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.465797964496037764e+01,7.386817614707076318e-01,1.527869074895642498e-01,9.863659231799069005e+00
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.477648428540908299e+01,7.418005927664529375e-01,1.400659818496351183e-01,1.003280328222017026e+01
7.470645296076753539e+01,7.412246172279720602e-01,1.365287621479810976e-01,1.044182870571013844e+01
7.470645296076753539e+01,7.412246172279720602e-01,1.365287621479810976e-01,1.044182870571013844e+01
7.470224836318111272e+01,7.411856494400136386e-01,1.367237821668555731e-01,1.042567896329302712e+01
7.470224836318111272e+01,7.411856494400136386e-01,1.367237821668555731e-01,1.042567896329302712e+01
7.470224836318111272e+01,7.411856494400136386e-01,1.367237821668555731e-01,1.042567896329302712e+01
7.470224836318111272e+01,7.411856494400136386e-01,1.367237821668555731e-01,1.042567896329302712e+01
7.470224836318111272e+01,7.411856494400136386e-01,1.367237821668555731e-01,1.042567896329302712e+01
7.467707340218449019e+01,7.409446013088731853e-01,1.360828769778362202e-01,1.049260754012376751e+01
7.467707340218449019e+01,7.409446013088731853e-01,1.360828769778362202e-01,1.049260754012376751e+01
7.467707340218449019e+01,7.409446013088731853e-01,1.360828769778362202e-01,1.049260754012376751e+01
7.467707340218449019e+01,7.409446013088731853e-01,1.360828769778362202e-01,1.049260754012376751e+01
7.461003761129038026e+01,7.391197567469881546e-01,1.337318261293454491e-01,1.143389211234768865e+01
7.491716080216728813e+01,7.419915207472025376e-01,1.479698982234664006e-01,9.615123320946214136e+00
7.491716080216728813e+01,7.419915207472025376e-01,1.479698982234664006e-01,9.615123320946214136e+00
7.453015204917340952e+01,7.400029839206790916e-01,1.274330246425829649e-01,1.084123701141338358e+01
7.453015204917340952e+01,7.400029839206790916e-01,1.274330246425829649e-01,1.084123701141338358e+01
7.453015204917340952e+01,7.400029839206790916e-01,1.274330246425829649e-01,1.084123701141338358e+01
7.453015204917340952e+01,7.400029839206790916e-01,1.274330246425829649e-01,1.084123701141338358e+01
7.440942323922020307e+01,7.377827474564228050e-01,1.416750895127054932e-01,1.022984391510439828e+01
7.440942323922020307e+01,7.377827474564228050e-01,1.416750895127054932e-01,1.022984391510439828e+01
7.442402129293824942e+01,7.378675057002364035e-01,1.405908931863009137e-01,1.036241871659081504e+01
7.442402129293824942e+01,7.378675057002364035e-01,1.405908931863009137e-01,1.036241871659081504e+01
7.442402129293824942e+01,7.378675057002364035e-01,1.405908931863009137e-01,1.036241871659081504e+01
7.440143048662920933e+01,7.379227683561372375e-01,1.373771969243366975e-01,1.050324567275125531e+01
7.440143048662920933e+01,7.379227683561372375e-01,1.373771969243366975e-01,1.050324567275125531e+01
7.440143048662920933e+01,7.379227683561372375e-01,1.373771969243366975e-01,1.050324567275125531e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.442374204387947145e+01,7.378709651952336523e-01,1.318552236305884362e-01,1.132064230381138081e+01
7.439593903547134346e+01,7.372186697431881708e-01,1.283587995895617562e-01,1.186396939579875287e+01
7.439593903547134346e+01,7.372186697431881708e-01,1.283587995895617562e-01,1.186396939579875287e+01
7.439593903547134346e+01,7.372186697431881708e-01,1.283587995895617562e-01,1.186396939579875287e+01
7.439593903547134346e+01,7.372186697431881708e-01,1.283587995895617562e-01,1.186396939579875287e+01
7.438651875788512768e+01,7.371793588284304422e-01,1.284844810282593508e-01,1.179845889178721308e+01
7.438651875788512768e+01,7.371793588284304422e-01,1.284844810282593508e-01,1.179845889178721308e+01
7.438651875788512768e+01,7.371793588284304422e-01,1.284844810282593508e-01,1.179845889178721308e+01
7.430161888007194193e+01,7.364006721456098914e-01,1.306190355496750222e-01,1.138603239083244034e+01
7.430161888007194193e+01,7.364006721456098914e-01,1.306190355496750222e-01,1.138603239083244034e+01
7.430161888007194193e+01,7.364006721456098914e-01,1.306190355496750222e-01,1.138603239083244034e+01
7.430161888007194193e+01,7.364006721456098914e-01,1.306190355496750222e-01,1.138603239083244034e+01
7.443521798179386906e+01,7.373072888908346334e-01,1.299659172789532913e-01,1.184168479306864974e+01
7.444875271509738468e+01,7.375557502142084942e-01,1.286897732344040035e-01,1.201774004117697459e+01
7.444875271509738468e+01,7.375557502142084942e-01,1.286897732344040035e-01,1.201774004117697459e+01
7.440720055566433189e+01,7.375500069957988680e-01,1.225468479462364646e-01,1.240215946459674967e+01
7.434198431753733871e+01,7.374575275556070064e-01,1.199441145127938257e-01,1.251836883948478629e+01
7.434198431753733871e+01,7.374575275556070064e-01,1.199441145127938257e-01,1.251836883948478629e+01
7.434135021001524990e+01,7.375009228324286292e-01,1.187411761196027343e-01,1.260510161672893581e+01
7.434135021001524990e+01,7.375009228324286292e-01,1.187411761196027343e-01,1.260510161672893581e+01
7.434135021001524990e+01,7.375009228324286292e-01,1.187411761196027343e-01,1.260510161672893581e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.450442748507086321e+01,7.363347461213587408e-01,1.289456235028141884e-01,1.293756937746278979e+01
7.454089389698415857e+01,7.355375794188107053e-01,1.366554239551998617e-01,1.234064791177552323e+01
7.454089389698415857e+01,7.355375794188107053e-01,1.366554239551998617e-01,1.234064791177552323e+01
7.454288428113460441e+01,7.356278518015942902e-01,1.362627538874032762e-01,1.234831879940179356e+01
7.454288428113460441e+01,7.356278518015942902e-01,1.362627538874032762e-01,1.234831879940179356e+01
7.456294293327378853e+01,7.365079267456020595e-01,1.295263339168526429e-01,1.289479802421936050e+01
7.456294293327378853e+01,7.365079267456020595e-01,1.295263339168526429e-01,1.289479802421936050e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.456923632166046900e+01,7.364082217727202506e-01,1.311455130064967112e-01,1.265276559495025666e+01
7.455525251169581225e+01,7.366463062545535179e-01,1.291707073842655595e-01,1.273487220213043258e+01
7.458543996081603211e+01,7.365740349951225285e-01,1.311356335234503123e-01,1.269357828739562954e+01
7.454727110006727742e+01,7.368138763626466137e-01,1.285236566801896407e-01,1.265081431183470251e+01
7.454727110006727742e+01,7.368138763626466137e-01,1.285236566801896407e-01,1.265081431183470251e+01
7.454727110006727742e+01,7.368138763626466137e-01,1.285236566801896407e-01,1.265081431183470251e+01
7.454727110006727742e+01,7.368138763626466137e-01,1.285236566801896407e-01,1.265081431183470251e+01
7.452915017333785386e+01,7.370938942748638256e-01,1.260195860869212370e-01,1.277022148049781336e+01
7.452915017333785386e+01,7.370938942748638256e-01,1.260195860869212370e-01,1.277022148049781336e+01
